seed,depth,budget,learning_rate,temperature,arm,accuracy,test_weights_unchanged
6870017868308966504,4,480,0.035000,0.2500,direct-terminal,0.291000,true
6870017868308966504,4,480,0.035000,0.1000,direct-terminal,0.270000,true
6870017868308966504,4,480,0.035000,hard,direct-terminal,0.270000,true
18234668199544023167,4,480,0.035000,soft,direct-terminal,0.437000,true
18234668199544023167,4,480,0.035000,2.0000,direct-terminal,0.263000,true
18234668199544023167,4,480,0.035000,1.0000,direct-terminal,0.263000,true
18234668199544023167,4,480,0.035000,0.5000,direct-terminal,0.329000,true
18234668199544023167,4,480,0.035000,0.2500,direct-terminal,0.323000,true
18234668199544023167,4,480,0.035000,0.1000,direct-terminal,0.276000,true
18234668199544023167,4,480,0.035000,hard,direct-terminal,0.291000,true
2001287458986747026,4,480,0.035000,soft,direct-terminal,0.441000,true
2001287458986747026,4,480,0.035000,2.0000,direct-terminal,0.271000,true
2001287458986747026,4,480,0.035000,1.0000,direct-terminal,0.352000,true
2001287458986747026,4,480,0.035000,0.5000,direct-terminal,0.329000,true
2001287458986747026,4,480,0.035000,0.2500,direct-terminal,0.348000,true
2001287458986747026,4,480,0.035000,0.1000,direct-terminal,0.277000,true
2001287458986747026,4,480,0.035000,hard,direct-terminal,0.292000,true
13400911004452511913,4,480,0.035000,soft,direct-terminal,0.477000,true
13400911004452511913,4,480,0.035000,2.0000,direct-terminal,0.246000,true
13400911004452511913,4,480,0.035000,1.0000,direct-terminal,0.246000,true
13400911004452511913,4,480,0.035000,0.5000,direct-terminal,0.354000,true
13400911004452511913,4,480,0.035000,0.2500,direct-terminal,0.426000,true
13400911004452511913,4,480,0.035000,0.1000,direct-terminal,0.374000,true
13400911004452511913,4,480,0.035000,hard,direct-terminal,0.329000,true
14389304000666033340,4,480,0.035000,soft,direct-terminal,0.488000,true
14389304000666033340,4,480,0.035000,2.0000,direct-terminal,0.243000,true
14389304000666033340,4,480,0.035000,1.0000,direct-terminal,0.243000,true
14389304000666033340,4,480,0.035000,0.5000,direct-terminal,0.265000,true
14389304000666033340,4,480,0.035000,0.2500,direct-terminal,0.272000,true
14389304000666033340,4,480,0.035000,0.1000,direct-terminal,0.273000,true
14389304000666033340,4,480,0.035000,hard,direct-terminal,0.280000,true
7379312348008863955,4,480,0.035000,soft,direct-terminal,0.394000,true
7379312348008863955,4,480,0.035000,2.0000,direct-terminal,0.242000,true
7379312348008863955,4,480,0.035000,1.0000,direct-terminal,0.268000,true
7379312348008863955,4,480,0.035000,0.5000,direct-terminal,0.252000,true
7379312348008863955,4,480,0.035000,0.2500,direct-terminal,0.283000,true
7379312348008863955,4,480,0.035000,0.1000,direct-terminal,0.289000,true
7379312348008863955,4,480,0.035000,hard,direct-terminal,0.289000,true
9520731371184805094,4,480,0.035000,soft,direct-terminal,0.551000,true
9520731371184805094,4,480,0.035000,2.0000,direct-terminal,0.273000,true
9520731371184805094,4,480,0.035000,1.0000,direct-terminal,0.321000,true
9520731371184805094,4,480,0.035000,0.5000,direct-terminal,0.302000,true
9520731371184805094,4,480,0.035000,0.2500,direct-terminal,0.339000,true
9520731371184805094,4,480,0.035000,0.1000,direct-terminal,0.247000,true
9520731371184805094,4,480,0.035000,hard,direct-terminal,0.305000,true
2511848558889390333,4,480,0.035000,soft,direct-terminal,0.544000,true
2511848558889390333,4,480,0.035000,2.0000,direct-terminal,0.238000,true
2511848558889390333,4,480,0.035000,1.0000,direct-terminal,0.347000,true
2511848558889390333,4,480,0.035000,0.5000,direct-terminal,0.421000,true
2511848558889390333,4,480,0.035000,0.2500,direct-terminal,0.421000,true
2511848558889390333,4,480,0.035000,0.1000,direct-terminal,0.393000,true
2511848558889390333,4,480,0.035000,hard,direct-terminal,0.325000,true
4653197178990775568,4,480,0.035000,soft,direct-terminal,0.502000,true
4653197178990775568,4,480,0.035000,2.0000,direct-terminal,0.224000,true
4653197178990775568,4,480,0.035000,1.0000,direct-terminal,0.239000,true
4653197178990775568,4,480,0.035000,0.5000,direct-terminal,0.357000,true
4653197178990775568,4,480,0.035000,0.2500,direct-terminal,0.389000,true
4653197178990775568,4,480,0.035000,0.1000,direct-terminal,0.303000,true
4653197178990775568,4,480,0.035000,hard,direct-terminal,0.270000,true
17242871620025108775,4,480,0.035000,soft,direct-terminal,0.525000,true
17242871620025108775,4,480,0.035000,2.0000,direct-terminal,0.238000,true
17242871620025108775,4,480,0.035000,1.0000,direct-terminal,0.264000,true
17242871620025108775,4,480,0.035000,0.5000,direct-terminal,0.232000,true
17242871620025108775,4,480,0.035000,0.2500,direct-terminal,0.286000,true
17242871620025108775,4,480,0.035000,0.1000,direct-terminal,0.246000,true
17242871620025108775,4,480,0.035000,hard,direct-terminal,0.246000,true
937440981967258938,4,480,0.035000,soft,direct-terminal,0.445000,true
937440981967258938,4,480,0.035000,2.0000,direct-terminal,0.245000,true
937440981967258938,4,480,0.035000,1.0000,direct-terminal,0.282000,true
937440981967258938,4,480,0.035000,0.5000,direct-terminal,0.343000,true
937440981967258938,4,480,0.035000,0.2500,direct-terminal,0.355000,true
937440981967258938,4,480,0.035000,0.1000,direct-terminal,0.341000,true
937440981967258938,4,480,0.035000,hard,direct-terminal,0.306000,true
12336995258221445457,4,480,0.035000,soft,direct-terminal,0.507000,true
12336995258221445457,4,480,0.035000,2.0000,direct-terminal,0.217000,true
12336995258221445457,4,480,0.035000,1.0000,direct-terminal,0.232000,true
12336995258221445457,4,480,0.035000,0.5000,direct-terminal,0.301000,true
12336995258221445457,4,480,0.035000,0.2500,direct-terminal,0.227000,true
12336995258221445457,4,480,0.035000,0.1000,direct-terminal,0.270000,true
12336995258221445457,4,480,0.035000,hard,direct-terminal,0.270000,true
14550357526309911908,4,480,0.035000,soft,direct-terminal,0.364000,true
14550357526309911908,4,480,0.035000,2.0000,direct-terminal,0.245000,true
14550357526309911908,4,480,0.035000,1.0000,direct-terminal,0.245000,true
14550357526309911908,4,480,0.035000,0.5000,direct-terminal,0.274000,true
14550357526309911908,4,480,0.035000,0.2500,direct-terminal,0.227000,true
14550357526309911908,4,480,0.035000,0.1000,direct-terminal,0.276000,true
14550357526309911908,4,480,0.035000,hard,direct-terminal,0.276000,true
6315413713023973755,4,480,0.035000,soft,direct-terminal,0.510000,true
6315413713023973755,4,480,0.035000,2.0000,direct-terminal,0.262000,true
6315413713023973755,4,480,0.035000,1.0000,direct-terminal,0.275000,true
6315413713023973755,4,480,0.035000,0.5000,direct-terminal,0.373000,true
6315413713023973755,4,480,0.035000,0.2500,direct-terminal,0.277000,true
6315413713023973755,4,480,0.035000,0.1000,direct-terminal,0.241000,true
6315413713023973755,4,480,0.035000,hard,direct-terminal,0.241000,true
17752165541379257742,4,480,0.035000,soft,direct-terminal,0.494000,true
17752165541379257742,4,480,0.035000,2.0000,direct-terminal,0.236000,true
17752165541379257742,4,480,0.035000,1.0000,direct-terminal,0.268000,true
17752165541379257742,4,480,0.035000,0.5000,direct-terminal,0.402000,true
17752165541379257742,4,480,0.035000,0.2500,direct-terminal,0.242000,true
17752165541379257742,4,480,0.035000,0.1000,direct-terminal,0.238000,true
17752165541379257742,4,480,0.035000,hard,direct-terminal,0.247000,true
1447861344392032677,4,480,0.035000,soft,direct-terminal,0.568000,true
1447861344392032677,4,480,0.035000,2.0000,direct-terminal,0.245000,true
1447861344392032677,4,480,0.035000,1.0000,direct-terminal,0.286000,true
1447861344392032677,4,480,0.035000,0.5000,direct-terminal,0.308000,true
1447861344392032677,4,480,0.035000,0.2500,direct-terminal,0.294000,true
1447861344392032677,4,480,0.035000,0.1000,direct-terminal,0.329000,true
1447861344392032677,4,480,0.035000,hard,direct-terminal,0.329000,true
15453308257587330068,4,480,0.070000,soft,direct-terminal,0.556000,true
15453308257587330068,4,480,0.070000,2.0000,direct-terminal,0.248000,true
15453308257587330068,4,480,0.070000,1.0000,direct-terminal,0.248000,true
15453308257587330068,4,480,0.070000,0.5000,direct-terminal,0.317000,true
15453308257587330068,4,480,0.070000,0.2500,direct-terminal,0.305000,true
15453308257587330068,4,480,0.070000,0.1000,direct-terminal,0.305000,true
15453308257587330068,4,480,0.070000,hard,direct-terminal,0.305000,true
8371249665055979563,4,480,0.070000,soft,direct-terminal,0.613000,true
8371249665055979563,4,480,0.070000,2.0000,direct-terminal,0.234000,true
8371249665055979563,4,480,0.070000,1.0000,direct-terminal,0.234000,true
8371249665055979563,4,480,0.070000,0.5000,direct-terminal,0.331000,true
8371249665055979563,4,480,0.070000,0.2500,direct-terminal,0.424000,true
8371249665055979563,4,480,0.070000,0.1000,direct-terminal,0.455000,true
8371249665055979563,4,480,0.070000,hard,direct-terminal,0.381000,true
10584648148176565310,4,480,0.070000,soft,direct-terminal,0.721000,true
10584648148176565310,4,480,0.070000,2.0000,direct-terminal,0.252000,true
10584648148176565310,4,480,0.070000,1.0000,direct-terminal,0.240000,true
10584648148176565310,4,480,0.070000,0.5000,direct-terminal,0.287000,true
10584648148176565310,4,480,0.070000,0.2500,direct-terminal,0.250000,true
10584648148176565310,4,480,0.070000,0.1000,direct-terminal,0.200000,true
10584648148176565310,4,480,0.070000,hard,direct-terminal,0.216000,true
3503715438342828117,4,480,0.070000,soft,direct-terminal,0.515000,true
3503715438342828117,4,480,0.070000,2.0000,direct-terminal,0.241000,true
3503715438342828117,4,480,0.070000,1.0000,direct-terminal,0.253000,true
3503715438342828117,4,480,0.070000,0.5000,direct-terminal,0.367000,true
3503715438342828117,4,480,0.070000,0.2500,direct-terminal,0.372000,true
3503715438342828117,4,480,0.070000,0.1000,direct-terminal,0.405000,true
3503715438342828117,4,480,0.070000,hard,direct-terminal,0.362000,true
6870017868308966504,4,480,0.070000,soft,direct-terminal,0.560000,true
6870017868308966504,4,480,0.070000,2.0000,direct-terminal,0.251000,true
6870017868308966504,4,480,0.070000,1.0000,direct-terminal,0.251000,true
6870017868308966504,4,480,0.070000,0.5000,direct-terminal,0.323000,true
6870017868308966504,4,480,0.070000,0.2500,direct-terminal,0.324000,true
6870017868308966504,4,480,0.070000,0.1000,direct-terminal,0.274000,true
6870017868308966504,4,480,0.070000,hard,direct-terminal,0.242000,true
18234668199544023167,4,480,0.070000,soft,direct-terminal,0.646000,true
18234668199544023167,4,480,0.070000,2.0000,direct-terminal,0.241000,true
18234668199544023167,4,480,0.070000,1.0000,direct-terminal,0.241000,true
18234668199544023167,4,480,0.070000,0.5000,direct-terminal,0.239000,true
18234668199544023167,4,480,0.070000,0.2500,direct-terminal,0.314000,true
18234668199544023167,4,480,0.070000,0.1000,direct-terminal,0.292000,true
18234668199544023167,4,480,0.070000,hard,direct-terminal,0.320000,true
2001287458986747026,4,480,0.070000,soft,direct-terminal,0.511000,true
2001287458986747026,4,480,0.070000,2.0000,direct-terminal,0.260000,true
2001287458986747026,4,480,0.070000,1.0000,direct-terminal,0.312000,true
2001287458986747026,4,480,0.070000,0.5000,direct-terminal,0.376000,true
2001287458986747026,4,480,0.070000,0.2500,direct-terminal,0.417000,true
2001287458986747026,4,480,0.070000,0.1000,direct-terminal,0.357000,true
2001287458986747026,4,480,0.070000,hard,direct-terminal,0.394000,true
13400911004452511913,4,480,0.070000,soft,direct-terminal,0.468000,true
13400911004452511913,4,480,0.070000,2.0000,direct-terminal,0.246000,true
13400911004452511913,4,480,0.070000,1.0000,direct-terminal,0.246000,true
13400911004452511913,4,480,0.070000,0.5000,direct-terminal,0.358000,true
13400911004452511913,4,480,0.070000,0.2500,direct-terminal,0.319000,true
13400911004452511913,4,480,0.070000,0.1000,direct-terminal,0.333000,true
13400911004452511913,4,480,0.070000,hard,direct-terminal,0.333000,true
14389304000666033340,4,480,0.070000,soft,direct-terminal,0.637000,true
14389304000666033340,4,480,0.070000,2.0000,direct-terminal,0.243000,true
14389304000666033340,4,480,0.070000,1.0000,direct-terminal,0.243000,true
14389304000666033340,4,480,0.070000,0.5000,direct-terminal,0.287000,true
14389304000666033340,4,480,0.070000,0.2500,direct-terminal,0.290000,true
14389304000666033340,4,480,0.070000,0.1000,direct-terminal,0.338000,true
14389304000666033340,4,480,0.070000,hard,direct-terminal,0.338000,true
7379312348008863955,4,480,0.070000,soft,direct-terminal,0.406000,true
7379312348008863955,4,480,0.070000,2.0000,direct-terminal,0.242000,true
7379312348008863955,4,480,0.070000,1.0000,direct-terminal,0.242000,true
7379312348008863955,4,480,0.070000,0.5000,direct-terminal,0.235000,true
7379312348008863955,4,480,0.070000,0.2500,direct-terminal,0.287000,true
7379312348008863955,4,480,0.070000,0.1000,direct-terminal,0.310000,true
7379312348008863955,4,480,0.070000,hard,direct-terminal,0.276000,true
9520731371184805094,4,480,0.070000,soft,direct-terminal,0.680000,true
9520731371184805094,4,480,0.070000,2.0000,direct-terminal,0.273000,true
9520731371184805094,4,480,0.070000,1.0000,direct-terminal,0.273000,true
9520731371184805094,4,480,0.070000,0.5000,direct-terminal,0.295000,true
9520731371184805094,4,480,0.070000,0.2500,direct-terminal,0.316000,true
9520731371184805094,4,480,0.070000,0.1000,direct-terminal,0.330000,true
9520731371184805094,4,480,0.070000,hard,direct-terminal,0.305000,true
2511848558889390333,4,480,0.070000,soft,direct-terminal,0.577000,true
2511848558889390333,4,480,0.070000,2.0000,direct-terminal,0.239000,true
2511848558889390333,4,480,0.070000,1.0000,direct-terminal,0.239000,true
2511848558889390333,4,480,0.070000,0.5000,direct-terminal,0.394000,true
2511848558889390333,4,480,0.070000,0.2500,direct-terminal,0.447000,true
2511848558889390333,4,480,0.070000,0.1000,direct-terminal,0.415000,true
2511848558889390333,4,480,0.070000,hard,direct-terminal,0.396000,true
4653197178990775568,4,480,0.070000,soft,direct-terminal,0.745000,true
4653197178990775568,4,480,0.070000,2.0000,direct-terminal,0.224000,true
4653197178990775568,4,480,0.070000,1.0000,direct-terminal,0.224000,true
4653197178990775568,4,480,0.070000,0.5000,direct-terminal,0.301000,true
4653197178990775568,4,480,0.070000,0.2500,direct-terminal,0.313000,true
4653197178990775568,4,480,0.070000,0.1000,direct-terminal,0.313000,true
4653197178990775568,4,480,0.070000,hard,direct-terminal,0.295000,true
17242871620025108775,4,480,0.070000,soft,direct-terminal,0.632000,true
17242871620025108775,4,480,0.070000,2.0000,direct-terminal,0.228000,true
17242871620025108775,4,480,0.070000,1.0000,direct-terminal,0.246000,true
17242871620025108775,4,480,0.070000,0.5000,direct-terminal,0.339000,true
17242871620025108775,4,480,0.070000,0.2500,direct-terminal,0.282000,true
17242871620025108775,4,480,0.070000,0.1000,direct-terminal,0.279000,true
17242871620025108775,4,480,0.070000,hard,direct-terminal,0.279000,true
937440981967258938,4,480,0.070000,soft,direct-terminal,0.599000,true
937440981967258938,4,480,0.070000,2.0000,direct-terminal,0.242000,true
937440981967258938,4,480,0.070000,1.0000,direct-terminal,0.242000,true
937440981967258938,4,480,0.070000,0.5000,direct-terminal,0.246000,true
937440981967258938,4,480,0.070000,0.2500,direct-terminal,0.353000,true
937440981967258938,4,480,0.070000,0.1000,direct-terminal,0.301000,true
937440981967258938,4,480,0.070000,hard,direct-terminal,0.301000,true
12336995258221445457,4,480,0.070000,soft,direct-terminal,0.600000,true
12336995258221445457,4,480,0.070000,2.0000,direct-terminal,0.266000,true
12336995258221445457,4,480,0.070000,1.0000,direct-terminal,0.290000,true
12336995258221445457,4,480,0.070000,0.5000,direct-terminal,0.306000,true
12336995258221445457,4,480,0.070000,0.2500,direct-terminal,0.300000,true
12336995258221445457,4,480,0.070000,0.1000,direct-terminal,0.309000,true
12336995258221445457,4,480,0.070000,hard,direct-terminal,0.234000,true
14550357526309911908,4,480,0.070000,soft,direct-terminal,0.493000,true
14550357526309911908,4,480,0.070000,2.0000,direct-terminal,0.245000,true
14550357526309911908,4,480,0.070000,1.0000,direct-terminal,0.245000,true
14550357526309911908,4,480,0.070000,0.5000,direct-terminal,0.267000,true
14550357526309911908,4,480,0.070000,0.2500,direct-terminal,0.367000,true
14550357526309911908,4,480,0.070000,0.1000,direct-terminal,0.371000,true
14550357526309911908,4,480,0.070000,hard,direct-terminal,0.311000,true
6315413713023973755,4,480,0.070000,soft,direct-terminal,0.458000,true
6315413713023973755,4,480,0.070000,2.0000,direct-terminal,0.257000,true
6315413713023973755,4,480,0.070000,1.0000,direct-terminal,0.257000,true
6315413713023973755,4,480,0.070000,0.5000,direct-terminal,0.300000,true
6315413713023973755,4,480,0.070000,0.2500,direct-terminal,0.387000,true
6315413713023973755,4,480,0.070000,0.1000,direct-terminal,0.343000,true
6315413713023973755,4,480,0.070000,hard,direct-terminal,0.285000,true
17752165541379257742,4,480,0.070000,soft,direct-terminal,0.617000,true
17752165541379257742,4,480,0.070000,2.0000,direct-terminal,0.236000,true
