seed,depth,temperature,gradient_norm,soft_direct_loss_drop,soft_rotated_loss_drop,tempered_direct_loss_drop,tempered_rotated_loss_drop
6870017868308966504,8,soft,5.481322,0.031254,-0.007371,0.031254,-0.007371
6870017868308966504,8,2.0000,5.481322,0.031254,-0.007371,0.000124,-0.000038
6870017868308966504,8,1.0000,5.481322,0.031254,-0.007371,0.000289,-0.000088
6870017868308966504,8,0.5000,5.481322,0.031254,-0.007371,0.001017,-0.000296
6870017868308966504,8,0.2500,5.481322,0.031254,-0.007371,0.001074,-0.000272
6870017868308966504,8,0.1000,5.481322,0.031254,-0.007371,0.000004,-0.000001
6870017868308966504,8,hard,5.481322,0.031254,-0.007371,0.000000,0.000000
18234668199544023167,8,soft,5.522029,0.031499,-0.007683,0.031499,-0.007683
18234668199544023167,8,2.0000,5.522029,0.031499,-0.007683,0.000119,-0.000042
18234668199544023167,8,1.0000,5.522029,0.031499,-0.007683,0.000280,-0.000099
18234668199544023167,8,0.5000,5.522029,0.031499,-0.007683,0.000993,-0.000331
18234668199544023167,8,0.2500,5.522029,0.031499,-0.007683,0.001020,-0.000224
18234668199544023167,8,0.1000,5.522029,0.031499,-0.007683,0.000004,-0.000001
18234668199544023167,8,hard,5.522029,0.031499,-0.007683,0.000000,0.000000
2001287458986747026,8,soft,5.507977,0.031643,-0.006769,0.031643,-0.006769
2001287458986747026,8,2.0000,5.507977,0.031643,-0.006769,0.000122,-0.000039
2001287458986747026,8,1.0000,5.507977,0.031643,-0.006769,0.000286,-0.000093
2001287458986747026,8,0.5000,5.507977,0.031643,-0.006769,0.001003,-0.000315
2001287458986747026,8,0.2500,5.507977,0.031643,-0.006769,0.001022,-0.000243
2001287458986747026,8,0.1000,5.507977,0.031643,-0.006769,0.000004,-0.000001
2001287458986747026,8,hard,5.507977,0.031643,-0.006769,0.000000,0.000000
13400911004452511913,8,soft,5.412257,0.030629,-0.007443,0.030629,-0.007443
13400911004452511913,8,2.0000,5.412257,0.030629,-0.007443,0.000123,-0.000036
13400911004452511913,8,1.0000,5.412257,0.030629,-0.007443,0.000285,-0.000084
13400911004452511913,8,0.5000,5.412257,0.030629,-0.007443,0.000996,-0.000290
13400911004452511913,8,0.2500,5.412257,0.030629,-0.007443,0.001041,-0.000307
13400911004452511913,8,0.1000,5.412257,0.030629,-0.007443,0.000004,-0.000001
13400911004452511913,8,hard,5.412257,0.030629,-0.007443,0.000000,0.000000
14389304000666033340,8,soft,5.330495,0.029915,-0.006888,0.029915,-0.006888
14389304000666033340,8,2.0000,5.330495,0.029915,-0.006888,0.000122,-0.000038
14389304000666033340,8,1.0000,5.330495,0.029915,-0.006888,0.000285,-0.000090
14389304000666033340,8,0.5000,5.330495,0.029915,-0.006888,0.001002,-0.000300
14389304000666033340,8,0.2500,5.330495,0.029915,-0.006888,0.001072,-0.000235
14389304000666033340,8,0.1000,5.330495,0.029915,-0.006888,0.000004,-0.000001
14389304000666033340,8,hard,5.330495,0.029915,-0.006888,0.000000,0.000000
7379312348008863955,8,soft,5.498759,0.031199,-0.009099,0.031199,-0.009099
7379312348008863955,8,2.0000,5.498759,0.031199,-0.009099,0.000124,-0.000041
7379312348008863955,8,1.0000,5.498759,0.031199,-0.009099,0.000290,-0.000096
7379312348008863955,8,0.5000,5.498759,0.031199,-0.009099,0.001017,-0.000327
7379312348008863955,8,0.2500,5.498759,0.031199,-0.009099,0.001036,-0.000258
7379312348008863955,8,0.1000,5.498759,0.031199,-0.009099,0.000004,-0.000001
7379312348008863955,8,hard,5.498759,0.031199,-0.009099,0.000000,0.000000
9520731371184805094,8,soft,5.499991,0.031356,-0.008650,0.031356,-0.008650
9520731371184805094,8,2.0000,5.499991,0.031356,-0.008650,0.000127,-0.000044
9520731371184805094,8,1.0000,5.499991,0.031356,-0.008650,0.000297,-0.000102
9520731371184805094,8,0.5000,5.499991,0.031356,-0.008650,0.001028,-0.000337
9520731371184805094,8,0.2500,5.499991,0.031356,-0.008650,0.001057,-0.000291
9520731371184805094,8,0.1000,5.499991,0.031356,-0.008650,0.000004,-0.000001
9520731371184805094,8,hard,5.499991,0.031356,-0.008650,0.000000,0.000000
2511848558889390333,8,soft,5.577939,0.032326,-0.008728,0.032326,-0.008728
2511848558889390333,8,2.0000,5.577939,0.032326,-0.008728,0.000123,-0.000039
2511848558889390333,8,1.0000,5.577939,0.032326,-0.008728,0.000289,-0.000092
2511848558889390333,8,0.5000,5.577939,0.032326,-0.008728,0.001019,-0.000317
2511848558889390333,8,0.2500,5.577939,0.032326,-0.008728,0.001050,-0.000386
2511848558889390333,8,0.1000,5.577939,0.032326,-0.008728,0.000004,-0.000001
2511848558889390333,8,hard,5.577939,0.032326,-0.008728,0.000000,0.000000
4653197178990775568,8,soft,5.649090,0.032831,-0.009409,0.032831,-0.009409
4653197178990775568,8,2.0000,5.649090,0.032831,-0.009409,0.000126,-0.000043
4653197178990775568,8,1.0000,5.649090,0.032831,-0.009409,0.000295,-0.000100
4653197178990775568,8,0.5000,5.649090,0.032831,-0.009409,0.001026,-0.000339
4653197178990775568,8,0.2500,5.649090,0.032831,-0.009409,0.001044,-0.000251
4653197178990775568,8,0.1000,5.649090,0.032831,-0.009409,0.000004,-0.000001
4653197178990775568,8,hard,5.649090,0.032831,-0.009409,0.000000,0.000000
17242871620025108775,8,soft,5.603138,0.032343,-0.008955,0.032343,-0.008955
17242871620025108775,8,2.0000,5.603138,0.032343,-0.008955,0.000124,-0.000045
17242871620025108775,8,1.0000,5.603138,0.032343,-0.008955,0.000290,-0.000105
17242871620025108775,8,0.5000,5.603138,0.032343,-0.008955,0.001014,-0.000347
17242871620025108775,8,0.2500,5.603138,0.032343,-0.008955,0.001013,-0.000313
17242871620025108775,8,0.1000,5.603138,0.032343,-0.008955,0.000004,-0.000001
17242871620025108775,8,hard,5.603138,0.032343,-0.008955,0.000000,0.000000
937440981967258938,8,soft,5.527720,0.031724,-0.010511,0.031724,-0.010511
937440981967258938,8,2.0000,5.527720,0.031724,-0.010511,0.000122,-0.000047
937440981967258938,8,1.0000,5.527720,0.031724,-0.010511,0.000286,-0.000109
937440981967258938,8,0.5000,5.527720,0.031724,-0.010511,0.001005,-0.000367
937440981967258938,8,0.2500,5.527720,0.031724,-0.010511,0.001028,-0.000318
937440981967258938,8,0.1000,5.527720,0.031724,-0.010511,0.000004,-0.000001
937440981967258938,8,hard,5.527720,0.031724,-0.010511,0.000000,0.000000
12336995258221445457,8,soft,5.684955,0.033208,-0.008088,0.033208,-0.008088
12336995258221445457,8,2.0000,5.684955,0.033208,-0.008088,0.000131,-0.000043
12336995258221445457,8,1.0000,5.684955,0.033208,-0.008088,0.000307,-0.000101
12336995258221445457,8,0.5000,5.684955,0.033208,-0.008088,0.001057,-0.000325
12336995258221445457,8,0.2500,5.684955,0.033208,-0.008088,0.001061,-0.000247
12336995258221445457,8,0.1000,5.684955,0.033208,-0.008088,0.000004,-0.000001
12336995258221445457,8,hard,5.684955,0.033208,-0.008088,0.000000,0.000000
14550357526309911908,8,soft,5.625414,0.032724,-0.008945,0.032724,-0.008945
14550357526309911908,8,2.0000,5.625414,0.032724,-0.008945,0.000124,-0.000041
14550357526309911908,8,1.0000,5.625414,0.032724,-0.008945,0.000291,-0.000096
14550357526309911908,8,0.5000,5.625414,0.032724,-0.008945,0.001022,-0.000326
14550357526309911908,8,0.2500,5.625414,0.032724,-0.008945,0.001019,-0.000284
14550357526309911908,8,0.1000,5.625414,0.032724,-0.008945,0.000004,-0.000001
14550357526309911908,8,hard,5.625414,0.032724,-0.008945,0.000000,0.000000
6315413713023973755,8,soft,5.517729,0.031793,-0.006947,0.031793,-0.006947
6315413713023973755,8,2.0000,5.517729,0.031793,-0.006947,0.000122,-0.000041
6315413713023973755,8,1.0000,5.517729,0.031793,-0.006947,0.000286,-0.000096
6315413713023973755,8,0.5000,5.517729,0.031793,-0.006947,0.001013,-0.000319
6315413713023973755,8,0.2500,5.517729,0.031793,-0.006947,0.001025,-0.000235
6315413713023973755,8,0.1000,5.517729,0.031793,-0.006947,0.000004,-0.000001
6315413713023973755,8,hard,5.517729,0.031793,-0.006947,0.000000,0.000000
17752165541379257742,8,soft,5.393901,0.030291,-0.008539,0.030291,-0.008539
17752165541379257742,8,2.0000,5.393901,0.030291,-0.008539,0.000120,-0.000040
17752165541379257742,8,1.0000,5.393901,0.030291,-0.008539,0.000279,-0.000094
17752165541379257742,8,0.5000,5.393901,0.030291,-0.008539,0.000970,-0.000314
17752165541379257742,8,0.2500,5.393901,0.030291,-0.008539,0.001014,-0.000277
17752165541379257742,8,0.1000,5.393901,0.030291,-0.008539,0.000004,-0.000001
17752165541379257742,8,hard,5.393901,0.030291,-0.008539,0.000000,0.000000
1447861344392032677,8,soft,5.448534,0.030909,-0.007907,0.030909,-0.007907
1447861344392032677,8,2.0000,5.448534,0.030909,-0.007907,0.000121,-0.000038
1447861344392032677,8,1.0000,5.448534,0.030909,-0.007907,0.000283,-0.000089
1447861344392032677,8,0.5000,5.448534,0.030909,-0.007907,0.000995,-0.000307
1447861344392032677,8,0.2500,5.448534,0.030909,-0.007907,0.001021,-0.000329
1447861344392032677,8,0.1000,5.448534,0.030909,-0.007907,0.000004,-0.000001
1447861344392032677,8,hard,5.448534,0.030909,-0.007907,0.000000,0.000000
